basin_name,event_type,relative_month,mean_ndvi_z,median_ndvi_z,std_ndvi_z,mean_ndvi,median_ndvi,std_ndvi,sample_count
鄱阳湖流域,DTF,-3,0.4018536848079703,0.4204380602955164,0.763601936131331,0.5718623433804068,0.6036526701798567,0.11720796262541729,11
鄱阳湖流域,DTF,-2,-0.2006928352033943,0.2316386900482444,1.1298538118181998,0.5132070256985951,0.5546973913224359,0.13450539621525123,11
鄱阳湖流域,DTF,-1,0.12386778729270417,0.3552172941117972,0.7584719656420784,0.5372107959509843,0.541488999775368,0.06113470038682708,11
鄱阳湖流域,DTF,0,0.31089150638654683,0.2372631710780888,0.8523575603261231,0.5515332047235272,0.5611798552062692,0.0852490222158574,11
鄱阳湖流域,DTF,1,-0.47209305452420675,0.2316386900482444,1.3327276423144359,0.5145782402094867,0.5245620848325138,0.11322177091169058,11
鄱阳湖流域,DTF,2,0.09095151836058642,0.4638405903171608,1.2051034292429876,0.5702827768266698,0.5997573436653425,0.14753471597896703,11
鄱阳湖流域,DTF,3,0.1914917413277167,0.1803169285582581,0.9900467642504948,0.6172967820744606,0.6097755140089929,0.10461539566493033,11
鄱阳湖流域,DTF,4,-0.4770864145808488,-0.6002831066528999,1.2485424161325835,0.5876348054226956,0.6031719805197919,0.11656409126135439,11
鄱阳湖流域,DTF,5,0.23517686232436533,0.5931014016650291,0.9751142560946005,0.6372390015080003,0.6647530621267037,0.07533493082239294,11
鄱阳湖流域,DTF,6,-0.19893389183119778,-0.2016846630414127,0.9086990322558238,0.6048033998825801,0.5907366925302265,0.09709680025170482,11
鄱阳湖流域,FTD,-3,0.40985478980871654,0.237491840461729,0.9776334978234709,0.5643006212742846,0.566130319113376,0.06987996420699402,12
鄱阳湖流域,FTD,-2,0.4376935210633181,0.8171263607994508,1.170102608028572,0.5835564693207663,0.5899223699570686,0.11296469515850344,12
鄱阳湖流域,FTD,-1,-0.40310864941692764,0.14790711013849214,1.5847037224441922,0.5561964411393826,0.5523735163067454,0.12671911450680143,12
